cliente_id,nombre,fecha_registro,segmento_calculado,pedidos_3m
108923,Elisa Morell,2023-05-01,premium,16
111257,Casemiro Vargas Borrell,2023-04-20,premium,7
104607,Yago Sáez Niño,2023-08-12,regular,6
104541,Efraín Rosales Palacio,2022-01-26,premium,11
109731,Diana Vallejo Carpio,2023-01-14,premium,13
108747,Iker Jerez-Aller,2023-01-06,regular,3
114323,Rosalinda Puente-Galván,2024-05-22,premium,7
113415,Sebastian Rios,2022-02-04,regular,5
100931,Jose Angel Calderón Camino,2021-08-30,premium,9
107301,Buenaventura Izquierdo Royo,2021-09-21,regular,4
106904,Amada Mariño Reyes,2020-04-22,premium,10
105598,Xiomara Hernández,2023-05-23,regular,6
113484,Calixto del Carballo,2021-08-23,regular,5
107066,Jessica Mateos,2020-12-12,regular,5
107954,Juan Luis Lerma,2024-01-28,regular,6
100915,Rosario Calvo Pons,2024-02-18,premium,7
109393,Juan Carlos Azorin Franco,2021-12-16,premium,12
102677,Juan Antonio Gomila Blasco,2021-07-09,premium,9
103820,Edgardo Llabrés Bauzà,2022-01-14,premium,11
112177,María Teresa Hoyos Cardona,2021-11-15,premium,9
107140,Espiridión Buendía Llabrés,2020-05-10,premium,9
103275,Donato Chacón Ferrera,2022-03-08,regular,6
107442,Maristela Blanca Aroca Carlos,2022-01-20,regular,5
108075,Francisco Jose Palacio,2021-06-15,premium,8
107413,Nazaret Macarena Borja Mesa,2020-09-07,premium,7
105033,Carlito Bastida-Beltran,2024-07-19,premium,10
103949,Valentín Valls Izquierdo,2023-02-20,premium,7
113172,Leopoldo Calvo-Pinto,2022-07-17,premium,8
106559,Tatiana Lucena-Escamilla,2024-01-26,premium,12
113477,Hernando Guerra Luna,2023-10-13,premium,8
115193,Felicidad Villalobos,2020-03-28,premium,11
105364,Sergio Jaume Gascón,2022-03-26,regular,4
102040,Candelas Agullo,2022-04-15,regular,5
108508,Nicanor Carrillo Salmerón,2021-03-11,premium,10
113545,Susana Bárbara Real Carreras,2023-04-28,premium,12
113545,Susana Bárbara Real Carreras,2023-04-28,premium,12
103910,Virginia Villanueva,2021-10-23,regular,6
101808,Bautista del Pinilla,2022-09-28,premium,7
109231,Violeta de Mulet,2023-08-16,premium,11
100851,Pascual Portillo Peñas,2020-04-21,premium,11
108910,Felipe Pablo Castellanos Pont,2021-11-12,premium,10
111103,Rosario Malo Osuna,2021-02-15,premium,10
114200,Ileana Puerta,2021-08-07,regular,6
108319,Yésica Vazquez Doménech,2024-08-09,premium,10
105268,Rosendo Neira Morata,2023-09-03,premium,8
100177,Georgina Monreal-Piñeiro,2023-11-02,regular,6
112180,Eufemia Benavent Vilaplana,2023-10-31,regular,4
109871,Ariel Madrid Baquero,2024-06-21,premium,9
106546,Prudencia de Donoso,2024-05-02,premium,11
107253,Luis Miguel Mayoral Guardiola,2020-12-17,regular,5
111528,Candela Heredia Rivera,2024-02-29,premium,11
112833,Custodia Garmendia Sureda,2020-03-30,premium,7
115006,Socorro de Pomares,2021-12-28,premium,9
111903,Pepe del Suarez,2022-12-23,regular,5
103044,Marita Arcelia Luís Hernandez,2020-03-26,regular,6
112687,Aníbal Cardona Rosado,2021-11-13,premium,8
103206,Selena Almeida Tejedor,2023-11-02,premium,10
102705,Elías Alcázar Gaya,2021-10-30,premium,8
102268,Maite Salazar Dávila,2020-06-20,premium,8
111539,Etelvina del Muro,2021-05-09,premium,7
100150,Vito Moles Tormo,2024-06-27,premium,8
112898,Juan Luis Caparrós Escribano,2021-05-26,premium,12
107181,Macaria Barrera Cuéllar,2024-02-03,regular,5
103729,Bernardita de Monreal,2023-12-10,regular,6
115146,Sol Blanco Tena,2020-08-18,premium,9
109355,Fermín Ramis Rius,2023-11-10,premium,10
105712,Ibán Echevarría Villalba,2024-08-04,regular,5
101214,David Palau Fonseca,2023-01-04,premium,8
113081,Manuela Elba Moll Ayllón,2020-10-05,premium,10
109726,Camilo Álvaro Hernando,2023-12-26,regular,6
109442,Clara de Casas,2022-12-11,premium,11
107022,Ulises Lucena Santana,2022-11-24,premium,13
109394,Emigdio Tomé-Esteve,2022-01-08,premium,10
102381,Lucho Báez Conde,2021-10-11,premium,13
107924,Odalis Vera Sánchez,2024-02-20,regular,4
111091,Blanca Lladó-Valenciano,2024-04-15,regular,6
104140,Alcides de Piña,2022-12-17,premium,10
100519,Ricardo Morán-Alba,2023-12-08,premium,7
110767,Ramona Castro Blazquez,2023-02-27,premium,9
111498,Noelia del Cámara,2024-02-09,premium,10
101663,Lucas de Guzmán,2020-03-14,regular,3
101663,Lucas de Guzmán,2020-03-14,regular,3
112388,Nazaret Fiol-Blasco,2022-01-13,premium,10
100432,Selena Antúnez Conesa,2023-02-02,premium,13
102445,Anna Rosado Guillén,2021-12-14,premium,7
106751,Aura Tejedor Perelló,2021-02-20,regular,6
109516,Judith del Falcó,2020-09-23,premium,8
100721,Cristóbal Amor Revilla,2024-07-15,premium,13
105734,Hugo Clavero Vega,2024-08-27,premium,7
104830,Zoraida Valdés Salom,2021-12-26,premium,12
103746,Jordán del Anaya,2020-05-04,premium,9
113728,Santiago José Mari Grau Alvarez,2021-10-24,premium,9
113788,Oriana Carmela Rovira Moya,2022-12-25,premium,8
105041,Inés Elisabet Quintana Valera,2020-07-21,premium,7
105081,Trinidad Fabra Artigas,2023-11-29,regular,6
106313,Esperanza del Alarcón,2024-05-09,premium,11
112587,Melisa Macarena Lillo Ibáñez,2021-06-16,regular,6
103593,Aurelio Peralta Ramón,2023-04-22,premium,12
106168,Mónica Heras Abascal,2020-05-13,premium,10
114171,Alicia del Sabater,2020-09-30,regular,4
104246,Brígida Santamaria Almagro,2020-08-15,premium,8
112488,Samanta Cadenas Rodriguez,2022-09-26,premium,8
102752,Jordi Vilalta Rodríguez,2020-07-02,regular,3
114877,Evaristo Espinosa Gargallo,2023-12-16,premium,11
108757,José Mari Severino Sans Solís,2020-09-16,regular,3
113135,Rosario Abellán Calzada,2023-11-16,premium,7
106979,Clímaco Timoteo Chico Olivares,2023-01-21,premium,9
108817,Apolinar Gascón Montoya,2023-03-03,premium,8
103785,Juliana Azcona Soto,2023-11-17,premium,7
102251,Sabas Pagès Sandoval,2024-03-30,regular,5
114979,Dionisia Arnaiz Cerezo,2021-07-17,premium,8
104304,Elisabet Mena Cabello,2024-02-16,premium,9
108605,Albano Fuente-Ramírez,2020-10-09,premium,10
106196,Octavia de Corral,2021-04-26,premium,8
109629,Paola Reguera Morán,2023-04-07,premium,11
106779,Leyre Ramírez-Casanovas,2023-09-28,premium,7
107597,Leandro Aparicio Ródenas,2023-02-12,regular,5
108424,Etelvina Pedraza Figueroa,2021-02-25,premium,9
100863,Eufemia de Escrivá,2022-11-23,regular,6
100709,Cipriano Salvador Ródenas,2024-05-26,premium,10
102406,Juan Bautista Jover,2021-09-21,premium,9
104404,Faustino de Montenegro,2023-07-06,premium,9
109951,Celia Quevedo Castilla,2024-04-02,regular,5
101394,Susanita Morcillo,2021-10-01,regular,5
115074,Narcisa Remedios Osorio Granados,2022-08-28,premium,9
105767,Adela Cortes Huguet,2020-08-11,premium,14
114495,Malena Arregui,2020-08-18,premium,10
103209,Jose Ramón Barreda Carro,2023-03-06,premium,9
107498,Xiomara Cal Garzón,2022-01-04,premium,11
107051,Paola del Mateo,2022-04-27,regular,3
109673,Andrés Felipe Cuéllar,2022-05-13,premium,11
109372,Perlita Vicens Ordóñez,2021-04-21,premium,8
107045,Felicidad Boada Céspedes,2024-02-22,premium,7
110932,Charo Tejedor Santana,2021-09-09,regular,6
104342,Amaya Lasa Pastor,2024-01-14,regular,6
110847,Fanny Espada Almazán,2022-02-28,regular,6
111312,Pancho del Uría,2021-11-08,premium,7
106903,María del Pera,2022-11-13,premium,12
113946,Flora del Sola,2022-10-06,premium,10
109728,Nacho Cantón Torrens,2023-06-03,premium,7
110197,Guadalupe Pou Jurado,2022-10-05,premium,8
107732,Espiridión Peña Egea,2023-10-09,premium,10
106058,Juan Manuel Osuna Sedano,2022-04-27,premium,12
115163,Remigio Toro Bosch,2024-01-25,premium,7
109298,Felicidad Gargallo Carreño,2023-08-17,premium,9
110697,Bernardino Marquez Pelayo,2022-09-27,regular,4
106833,Vasco Gilabert Iglesias,2022-12-07,premium,11
114599,Joaquina Perelló Perelló,2020-07-24,premium,7
105720,Nilo Flores Porras,2024-08-27,regular,5
105101,Blas Sanchez Velasco,2021-01-22,premium,7
103695,Roberto Juliá,2020-11-10,regular,6
107101,Donato Benet Piñeiro,2020-10-26,premium,7
104418,Ignacia Salamanca Osuna,2021-07-24,premium,7
111668,José Segovia Bernat,2024-05-07,premium,9
108917,Concha Santiago Escamilla,2022-04-09,regular,3
112464,Angelino Alegria Oliveras,2020-08-03,premium,9
110708,Ale Faustino Arregui Juárez,2022-07-07,premium,11
111999,Heraclio Ibáñez Hernando,2023-11-27,premium,14
105769,José Palmer Sandoval,2023-09-17,premium,7
113659,Charo de Acevedo,2020-06-27,premium,7
105953,Micaela Trujillo Cazorla,2023-09-26,premium,18
102519,Úrsula Cid Pou,2022-04-18,premium,8
101091,Marina Clavero González,2020-03-08,premium,7
108820,Cayetana Quiroga-Gordillo,2020-06-19,premium,7
101471,Fabiana Sánchez,2020-09-12,premium,11
105354,Hilario Elías Verdugo,2023-10-27,premium,8
108837,Manola del Montero,2022-10-07,premium,13
104198,Glauco Fabra Ródenas,2022-02-24,premium,7
104198,Glauco Fabra Ródenas,2022-02-24,premium,7
107875,Daniel Valbuena Belda,2020-05-21,premium,8
102656,Felipa de Santiago,2023-11-10,premium,9
102560,Alfredo del Pujol,2021-07-29,regular,4
112449,Mariano Prieto Marin,2024-06-10,regular,4
108157,Clímaco Flores Cabo,2021-11-24,premium,10
104188,Bienvenida Bilbao Narváez,2020-11-06,premium,8
102453,Bibiana Mendoza Valentín,2022-12-10,premium,10
100808,Camilo Gallego Gascón,2023-12-06,premium,8
100808,Camilo Gallego Gascón,2023-12-06,premium,8
109839,Cornelio Lamas-Mayoral,2020-07-04,regular,4
104112,José María Milla Porcel,2024-04-03,regular,5
113322,Saturnino Amores Mur,2024-06-28,premium,7
110758,Marco Lorenzo Lago,2023-03-17,regular,6
110758,Marco Lorenzo Lago,2023-03-17,regular,6
111404,Febe Lucena Giner,2022-11-05,premium,7
101036,Conrado Pérez Saldaña,2022-02-03,premium,8
108215,Paola Irma Nicolás Farré,2021-01-31,regular,5
105246,Marcela Evelia Carvajal Dominguez,2022-03-13,premium,9
102146,Teodoro Rómulo Revilla Pagès,2024-08-12,premium,12
107650,Mateo Ramos,2020-07-16,regular,6
108293,Elba Olivé,2020-10-01,regular,4
108001,Ester Plaza Villanueva,2021-10-26,premium,7
107840,María Pilar Montoya Ayllón,2024-01-12,premium,12
110515,Quique Carvajal Jover,2023-04-07,premium,10
112195,Arcelia de Cañizares,2024-06-21,regular,5
114541,Edmundo Ildefonso Salazar Merino,2024-05-23,regular,6
110138,Nazaret Royo,2023-10-28,premium,11
106555,Ale Carrión-Palomo,2023-03-02,premium,13
114677,Dafne Catalina Fábregas Catalá,2022-04-09,premium,12
114898,Federico Gual Gámez,2020-04-25,premium,13
114727,Jose Manuel Salamanca Bayo,2021-06-13,premium,12
106534,Osvaldo Otero Abellán,2024-08-21,premium,8
106534,Osvaldo Otero Abellán,2024-08-21,premium,8
111833,Nélida del Arco,2021-02-20,premium,7
105324,Casemiro Gonzalo Castañeda,2023-05-05,regular,4
111628,Lorenzo Pi-Viana,2022-02-28,premium,8
110465,Máximo Alejo Feijoo Peinado,2024-08-08,premium,9
107121,Azeneth Balaguer Moliner,2021-07-09,premium,9
103992,Florentina del Pizarro,2023-11-20,premium,9
103026,Cayetana Romero,2021-10-18,regular,5
106188,Cintia Piedad Aguirre Gárate,2024-05-14,premium,10
111279,Evaristo Pazos Román,2023-01-01,premium,8
101985,Anselmo Garrido Sanchez,2021-10-27,premium,9
101633,Mamen Roxana Abril Bou,2022-04-09,regular,6
105059,Urbano Diez Costa,2021-03-12,regular,2
108881,Rolando Parra Pinto,2020-08-09,premium,7
106110,Adrián Sureda Mateos,2023-12-04,premium,8
100294,Andrés Felipe Palomino Arenas,2022-02-06,regular,4
107104,Juan Francisco Almazán Ferrero,2023-12-15,premium,10
105906,Venceslás Clemente Riquelme,2020-11-05,premium,13
106686,Anna Águila Olivares,2020-10-22,premium,12
101062,Julio Roda-Toledo,2020-03-13,regular,6
106225,Leopoldo Rosado Heras,2020-03-10,premium,10
112900,Vito Arteaga Gras,2023-10-25,regular,4
110060,Cruz Ramírez Roca,2022-09-26,premium,10
106333,Sergio Escrivá Milla,2022-12-14,premium,12
113044,Iris Guillén,2024-01-11,premium,13
100488,Jenaro Tur Hierro,2020-12-27,premium,11
100291,José Manuel Pons Verdú,2024-03-02,premium,7
112445,Edgardo Ramírez Samper,2020-07-23,premium,13
103578,Baldomero Macias Tudela,2021-06-05,premium,7
102253,Juan Bautista Peñalver Hernández,2023-04-09,premium,9
100102,Edgardo Cabello Figueroa,2022-08-21,regular,4
114141,Alondra Barroso Mariño,2023-10-25,premium,9
106021,Pepito Lobato,2022-05-14,premium,10
108846,Ricarda Cazorla-Calderón,2021-12-23,premium,7
108846,Ricarda Cazorla-Calderón,2021-12-23,premium,7
107594,Ana Belén Cantero Jiménez,2023-05-13,premium,12
115210,Poncio Rivera-Aguilera,2020-09-09,premium,10
106401,Concha Sabina Giménez Mármol,2020-12-14,premium,7
111821,Joaquín Jerez-Mata,2020-11-22,regular,6
110372,Olivia Fajardo Lastra,2021-11-29,premium,7
108733,Leandra Montesinos Blanch,2024-05-07,premium,13
110826,Ana Manuela Abellán Grande,2021-04-27,premium,10
100287,Candelas Calvo Santos,2022-09-17,regular,6
114517,Matilde Rodrigo Hoyos,2022-07-29,regular,3
101685,Ruth Bermudez Roca,2021-09-21,premium,8
107460,Ernesto Sainz,2024-05-30,regular,5
104964,Leandro Ayala Carlos,2020-09-22,premium,7
102547,Cebrián del Olivera,2022-06-29,premium,10
113286,Santos Rafa Farré Cazorla,2020-10-23,premium,8
109374,Cecilia Hurtado Exposito,2023-12-17,premium,11
106875,Valeria Cerdá Castro,2023-07-11,premium,9
112525,Sergio Desiderio Delgado Poza,2021-07-29,premium,9
101327,Pancho Maza Valdés,2023-02-20,premium,9
113614,Noemí Nogueira Pineda,2021-11-23,premium,10
103709,Malena Hoyos Pareja,2024-07-04,regular,6
111558,Reyna del Campoy,2022-04-27,premium,10
102520,Angélica Lina Sola Carrera,2020-09-12,premium,9
110526,Rosario Acedo Ferrández,2024-03-25,premium,9
110743,Gustavo Rosselló Mena,2022-02-18,regular,6
105100,Zaira Saturnina Fortuny Cáceres,2022-09-28,premium,10
109196,Nieves Escrivá Macias,2022-06-19,premium,8
109196,Nieves Escrivá Macias,2022-06-19,premium,8
112484,Daniel Recio Parra,2024-05-18,regular,6
111226,Teobaldo de Hervás,2021-09-10,regular,6
101490,Herminio Pelayo Manrique Armengol,2021-04-28,regular,5
101863,Sosimo Falcón Jaume,2024-05-01,premium,7
109665,Haydée Bernad,2020-05-04,premium,11
109665,Haydée Bernad,2020-05-04,premium,11
114764,Amílcar Segarra Calleja,2022-04-07,premium,12
114010,José Luis Diego Abellán,2022-08-03,regular,4
101804,Carlota Menéndez-Blasco,2022-08-15,premium,11
110842,Julia Matilde Girón Mateo,2024-03-20,regular,5
104182,Erasmo Roura Villanueva,2023-12-09,premium,9
107856,Lara Mosquera Lobo,2024-01-04,regular,6
114964,Gustavo Huerta Donoso,2022-03-05,premium,8
102537,Viviana Esparza,2020-03-14,premium,8
102459,Enrique Aguilera Asenjo,2020-03-30,premium,8
107282,Amelia Ferrera Medina,2021-10-01,premium,12
105911,Chus Rocamora Morcillo,2021-08-14,regular,6
108092,Maximino Rosselló-Porras,2023-08-02,premium,8
113929,Abril Piñol Cañizares,2020-09-13,premium,7
106502,Prudencio Vara Sosa,2021-11-14,premium,13
105031,Josué Cárdenas Oliva,2023-03-21,regular,5
103681,Rómulo Baños Hidalgo,2020-08-06,regular,6
100358,Noelia Capdevila Téllez,2022-01-31,regular,2
105849,Mercedes Olmedo Ferrer,2023-01-08,premium,7
104561,Ismael Quero,2022-11-24,premium,9
103014,Isaac Arroyo Vilalta,2020-06-22,premium,9
105365,Paula Alberdi-Morata,2022-06-20,premium,8
112026,Gonzalo Roda Ferrero,2020-09-08,premium,11
110439,Gisela de Jordán,2024-05-09,premium,8
109854,Bienvenida Morán Espada,2023-11-19,premium,9
101563,Manuelita Lorenzo Estevez,2023-03-09,premium,9
108936,Mamen Gibert Poza,2023-09-29,premium,7
111620,Rosendo Marqués Martinez,2021-05-01,regular,6
106326,Nacho Fabra Álvarez,2020-03-08,premium,10
107986,Jacobo Bermudez Urrutia,2022-09-22,regular,6
101057,Gaspar del Briones,2024-03-06,premium,11
111449,Ariel Clementina Bonilla Llano,2021-09-19,premium,12
111449,Ariel Clementina Bonilla Llano,2021-09-19,premium,12
115167,Encarnacion Álamo Bartolomé,2021-12-15,premium,7
108840,Patricia Plaza,2021-09-15,premium,12
103106,Javiera del Álvaro,2021-05-23,regular,5
103106,Javiera del Álvaro,2021-05-23,regular,5
113073,Salomé Cuesta Cánovas,2020-11-25,premium,7
113370,Asdrubal Figueroa,2020-07-01,premium,14
100492,Elpidio Bernad Barba,2022-12-19,regular,6
112438,Álvaro Lorenzo Tello,2020-12-08,regular,3
109373,Malena Conesa,2023-07-06,premium,8
106044,Leocadio del Carreño,2023-04-09,premium,8
106044,Leocadio del Carreño,2023-04-09,premium,8
101237,Eladio Piña Cañizares,2022-07-17,premium,12
106706,Fidel Campos Camacho,2024-01-17,premium,11
101255,Alcides Piñeiro Landa,2024-04-07,premium,9
112503,Aureliano Rico Mas Domingo,2023-05-07,regular,5
102955,Bernardo del Sans,2020-06-10,premium,11
103882,Carina Ayuso Tirado,2022-09-29,regular,5
106606,Ariel Doménech,2022-06-15,premium,12
110634,Chita Berrocal Pareja,2024-03-11,regular,5
112877,Erasmo Rosales Bauzà,2020-12-13,premium,11
102630,Gustavo Aragonés-Sánchez,2023-02-21,premium,8
101087,Enrique Almagro Chaves,2023-06-15,premium,10
101087,Enrique Almagro Chaves,2023-06-15,premium,10
100736,Julia Corbacho Águila,2021-05-02,premium,8
107540,Epifanio Duarte Palma,2022-03-31,regular,5
106007,Toni Alemán Chamorro,2024-06-25,premium,9
101200,Rico de Cal,2024-02-08,premium,9
113242,Cruz Solsona Barba,2022-02-16,premium,10
103036,Guadalupe del Abellán,2024-08-01,regular,4
100837,Jesús Almansa-Delgado,2022-12-23,premium,9
105776,Cintia Sevillano Franco,2023-04-21,premium,8
110253,Chucho del Prieto,2022-11-07,premium,13
113994,Evita Otero Zabala,2023-12-22,premium,11
114819,Ximena del Colomer,2023-04-25,regular,3
114322,Reinaldo Zamorano Martorell,2020-06-21,premium,8
108432,Maristela Ibarra Monreal,2023-02-12,premium,9
108444,Bautista Mendoza Maestre,2022-08-26,premium,9
106283,Luna María Ángeles Quintanilla Hervia,2023-04-17,premium,13
106429,Amanda Cervera,2020-10-03,premium,12
110905,Eugenia Sanjuan Solana,2022-01-14,premium,8
111343,Francisco Jose Rosales Querol,2021-07-29,premium,7
110876,Ámbar del Torrents,2024-08-05,regular,5
111547,Eva Imelda Mayol Benito,2020-04-05,premium,8
108414,Gervasio Morera Montes,2022-04-21,premium,7
102316,Cloe Díaz-Vázquez,2024-06-07,regular,6
104171,Anselmo Pallarès Robledo,2022-06-01,premium,8
115225,Hilda Arribas-Pou,2023-08-20,regular,6
103590,Osvaldo Ferrera Anaya,2021-12-06,premium,8
107944,Dulce Taboada Mas,2021-09-09,premium,10
107944,Dulce Taboada Mas,2021-09-09,premium,10
114068,Ernesto Lalo Hierro Valenzuela,2020-10-18,premium,8
113020,Mauricio Capdevila,2021-04-15,premium,7
109813,Sandalio Duarte Solís,2021-08-25,premium,9
103289,Yago Canet,2023-05-08,premium,13
102532,Piedad Bermudez,2021-12-28,premium,7
101651,Graciela Delgado Cortés,2023-09-15,premium,8
106635,Fabiana del Gargallo,2022-10-09,premium,9
104709,Manuela Cazorla Salmerón,2024-08-23,premium,10
105381,Fermín Vall-Marti,2021-08-03,premium,10
108345,Hugo Rocha Cabello,2021-09-14,regular,2
108417,Flavia Hidalgo Escolano,2024-06-03,premium,10
108723,Jorge Herrera Rodríguez,2024-02-25,regular,4
111803,Victoria Esteban Bellido,2022-08-29,regular,6
101689,Pedro Calderon Burgos,2021-11-11,premium,11
100305,Albina Alcaraz Navas,2020-12-09,regular,5
112712,Viviana Montoya Colomer,2022-10-05,premium,10
108944,Chuy Manuel Borrás,2022-11-08,premium,8
105071,Zacarías León Posada,2021-03-12,regular,6
102596,Gema Valls Arteaga,2021-11-15,regular,3
112640,Aitor del Diez,2023-12-27,premium,16
112293,Jose Francisco Tejedor Frías,2020-06-11,premium,13
105675,Candelario Peláez Llanos,2023-10-29,regular,5
105016,Olegario Barrio Ricart,2022-10-09,premium,12
109023,Griselda del Bustamante,2021-03-20,premium,16
108516,Julieta Delgado Luján,2021-07-13,premium,9
103939,Cristian Soler Pascual,2020-08-17,regular,6
108422,Evaristo Romeu Losada,2024-01-11,premium,11
112106,Espiridión de Cañizares,2020-11-10,premium,7
107554,Visitación Morera Águila,2023-06-01,regular,6
115159,Maxi Marí Segura,2024-08-26,regular,4
105206,Guadalupe Cáceres Gámez,2021-10-15,regular,5
107794,Mauricio Martín Fernandez Tejera,2024-01-19,premium,7
107970,Olivia Mosquera Heras,2024-01-27,premium,10
102127,Octavio Gabaldón-Benavides,2020-07-03,premium,8
112451,Víctor Uriarte Conde,2022-09-05,premium,12
105359,Felicidad Aguado Frías,2023-07-13,premium,11
105229,Manola Santamaría Angulo,2022-10-16,premium,8
106453,Fausto Pallarès Tena,2020-10-10,premium,8
